Date,Traffic Volume,Average Speed,Congestion Level,Travel Time Index,Road Capacity Utilization,Traffic_Exposure_Index
2022-02-06,30079.88888888889,41.472034806469836,90.43482757620075,1.4236450087312897,97.80178870153432,0.3817156965784487
2022-02-07,33452.125,38.18127041007391,89.36212345651583,1.443945129253675,92.36645702451638,0.4313927959772546
2022-02-08,27955.909090909092,37.483759209752314,82.55035989010891,1.3547573048670734,94.00126336014937,0.3503879946795252
2022-02-09,24764.727272727272,37.56688274654826,75.90965076296287,1.3457598206066501,85.93169277343813,0.3032899255376797
2022-02-10,24098.0,41.06544919746823,70.28020823416234,1.2831206444308212,91.31926771070553,0.2934069994536608
2022-02-11,28115.0,32.95451415674264,81.75193652449187,1.3862450365279437,93.86053482890988,0.35277193800974915
2022-02-12,29052.636363636364,38.27237009420295,86.53001656747178,1.3699341460238665,99.90577608500162,0.3665933107850278
2022-02-13,27841.81818181818,36.76981943489107,79.55802593890787,1.36720101138653,92.28671823392709,0.3486825537978033
2022-02-14,32634.777777777777,35.672129752380194,83.40556884155446,1.3656756998548614,96.53510395898583,0.4193464438984126
2022-02-15,27026.333333333332,42.21063840925026,71.74945559318303,1.3421724430700905,87.29997690725337,0.33652609104796455
2022-02-16,30311.81818181818,36.94293891899549,86.33513081198849,1.4575658398198421,92.88221843778005,0.3851246845151408
2022-02-17,30407.545454545456,39.6459609798807,86.14979417456743,1.4010739616073153,95.91509481201489,0.38651730913734145
2022-02-18,32064.0,42.08055532689842,82.14743718684052,1.3934948807789462,92.56102398867922,0.4108440483760176
2022-02-19,27780.0,40.906338757671385,76.57033506406685,1.3965099288367409,90.93776516038858,0.3476977233379841
2022-02-20,26699.444444444445,39.203526270552615,79.37565538479342,1.3824192019547505,94.488545020289,0.331837152019546
2022-02-21,27494.81818181818,39.85866901758117,80.13806552881884,1.3339817340493239,92.64370539302595,0.34354485960506786
2022-02-22,28656.545454545456,37.87338621470249,82.3872220009294,1.3721135536020905,96.38163481793649,0.36071324791558895
2022-02-23,30814.090909090908,37.24530990277497,83.5387344780292,1.3880182919208484,96.05174688943949,0.39250967604138426
2022-02-24,24375.222222222223,39.159331160695565,75.11907011491869,1.3052139900751285,83.1059055594013,0.29751689768418454
2022-02-25,29879.75,37.61446811504452,86.9699277982086,1.4742243520161202,98.04485109822029,0.37878023486034534
2022-02-26,20945.571428571428,39.65317484827335,65.36398421395191,1.2923800697395806,72.7152483235915,0.24686577053667108
2022-02-27,26600.714285714286,42.24781302588648,84.01391556706618,1.4056194617574163,94.19862693782305,0.33038870829473294
2022-02-28,27650.88888888889,37.965348473262104,71.54599128035649,1.3254706101704365,82.74008580445481,0.3457497207029171
2022-03-01,29186.545454545456,35.37650829366242,78.44079109751122,1.378629678841402,92.28961707899201,0.36849620371139813
2022-03-02,34503.125,40.301151246313935,90.64487825321687,1.3779599153614372,100.0,0.4468947596649655
2022-03-03,30491.5,40.37061572991819,76.89263705114548,1.4055831532019532,85.49410140769892,0.3876246058661481
2022-03-04,37506.75,44.9408479121317,85.9654013864409,1.4632318435980343,90.70264938420506,0.49101229812194513
2022-03-05,35072.666666666664,41.83917829046906,91.33017875242695,1.4179964137188417,96.31868549708281,0.45525858143117354
2022-03-06,29296.333333333332,39.29859230119205,82.38903207716113,1.336030591936347,95.55002131554363,0.3701189295575036
2022-03-07,29730.083333333332,40.428905657706544,84.71172174309615,1.314609091992426,97.59636222638034,0.3765244090026387
2022-03-08,32280.5,44.848166945977745,85.26311212169534,1.420223253416658,99.6026268666529,0.4140600281547707
2022-03-09,30433.6,41.878370635720174,83.49970588811206,1.4343451484475167,95.1330788493843,0.3868521556055862
2022-03-10,30711.5,39.40265454317835,80.73167180758203,1.374565168543504,93.40174947266883,0.39094093715207484
2022-03-11,29073.9,41.48840966079911,84.32187612180067,1.3964981649500892,95.24988086591334,0.36683462381753246
2022-03-12,32259.0,37.174536527927444,88.06597113349667,1.3959204332773396,100.0,0.41384922753463266
2022-03-13,28991.75,33.38369080800403,86.50006537460202,1.4440378356832275,97.84893906897008,0.36573927235724113
2022-03-14,28385.454545454544,42.811671842943944,78.21268815929375,1.4077593409351015,91.39151384961473,0.3566120283537473
2022-03-15,29136.0,42.30870113078136,80.00940024796338,1.3791855898423064,93.76532104131073,0.36769812855915085
2022-03-16,25985.7,39.63851603702866,76.89264950231792,1.3259445618816454,92.38654089887875,0.3212888688912695
2022-03-17,30782.5,37.65179024809438,90.52729353014136,1.3967535528774961,98.9771599005588,0.39211122739022347
2022-03-18,24339.090909090908,40.77976716761904,71.12759513524921,1.298815981173121,88.22228352923945,0.29695552884069
2022-03-19,33209.444444444445,43.087156826079095,81.64305545897636,1.3657322812623038,92.72167957511876,0.4277025944332131
2022-03-20,36424.57142857143,38.03350541089578,81.75833858659924,1.4227134375279458,88.33062692058817,0.47509851553459476
2022-03-21,26817.333333333332,46.3981298057141,76.80676345521483,1.3429986031462608,89.38526635601487,0.33345473261511505
2022-03-22,22866.75,40.17044485409718,69.77818581188947,1.3733131400418102,86.84647955817175,0.275256974508714
2022-03-23,29053.8,39.37365820811787,80.2154969506388,1.350135807406251,95.01173967140713,0.36652503185907825
2022-03-24,29243.909090909092,41.64293845681065,80.54200809551273,1.383832122770617,92.44733280031024,0.36929363034509616
2022-03-25,32259.0,36.317395786052415,84.57158843000808,1.3189526143398551,95.88780654705359,0.41381120181500575
2022-03-26,26243.81818181818,39.518811345025334,67.91454340717316,1.3470157642506209,77.89705514599626,0.3249558405727943
2022-03-27,29612.777777777777,46.416857733117574,76.93440142323114,1.4124171079392018,87.3353854172616,0.3746252130807927
2022-03-28,31676.375,37.23735466041904,88.68491216708628,1.3838732365508932,99.99165389264891,0.40527140725916805
2022-03-29,28135.777777777777,40.630553234117805,88.18642184343189,1.4013768130775872,96.9951545056916,0.3530646551199951
2022-03-30,29840.23076923077,37.078558042104994,81.95313440733707,1.4225119627245388,91.46413959100582,0.378133598677529
2022-03-31,27149.0,38.909000704540915,81.78815976373113,1.355856099236445,94.58559022772114,0.3384829753127656
2022-04-01,28024.9,37.08938641717178,79.29052473573118,1.362959008014579,91.76181531175783,0.3513715761576556
2022-04-02,23587.8,40.520478858926566,64.72043326118231,1.274728147078418,82.09670004563243,0.28581164861908687
2022-04-03,28114.5,41.998206394619125,78.3983164689257,1.3753854018524267,87.39519472661262,0.3526139330028083
2022-04-04,25162.909090909092,37.48614114993566,77.03610112785692,1.3376189750166037,93.24252268648348,0.3091963580228374
2022-04-05,27425.88888888889,43.604367175378314,80.03518716178192,1.3920064271487254,91.56165894878433,0.3424849186026213
2022-04-06,27365.272727272728,36.46226896554203,81.13861573883078,1.36505619321953,90.27938039055844,0.3416709447616537
2022-04-07,34332.25,33.16747044885092,85.72327007984347,1.4691583351091173,94.59523301280842,0.44438897563176366
2022-04-08,28605.625,41.9680178551734,77.73697285410394,1.2903000211394655,90.40522578317267,0.35985544827382343
2022-04-09,28349.454545454544,37.37508692972635,84.18832405369662,1.3605795779054877,98.00547479000994,0.35621687354670367
2022-04-10,30162.555555555555,36.46912659452151,85.27833319363867,1.4301742033843157,92.03060808735424,0.3829183808448292
2022-04-11,27050.14285714286,40.56988892401286,74.03464046515344,1.4259681010591991,85.08686773509471,0.33690435128985136
2022-04-12,34921.555555555555,39.91495610381023,92.16017024641958,1.4286736610894086,100.0,0.45307542927557165
2022-04-13,35604.142857142855,36.38316746837832,94.34437184225256,1.5,100.0,0.4631860403582553
2022-04-14,30594.285714285714,40.8956572477743,78.06008057145206,1.384814446671996,90.66324801089847,0.389164648061381
2022-04-15,28833.0,41.025505039385635,82.35562629233513,1.4023630882090803,93.2325322804242,0.3632659312863923
2022-04-16,29959.777777777777,40.4257039126336,85.1885286285163,1.4382986235205115,96.30175205474609,0.3799070128682849
2022-04-17,27284.555555555555,42.81858944855309,83.39987913795153,1.388544015209351,96.24551198562335,0.3404593137201262
2022-04-18,25512.3,41.01283606763878,76.40474752050064,1.378173773463765,85.49421871979618,0.3142681557306105
2022-04-19,34532.555555555555,41.14044142724028,83.5800667360258,1.453291529297678,84.70450792153072,0.44719592817444886
2022-04-20,32352.555555555555,34.620663423170996,80.34669086092885,1.3596536071091985,95.85192268915614,0.4151716203155732
2022-04-21,32133.2,39.035048404087426,81.24824893101454,1.3564622375269002,93.75558070232566,0.41189273691304695
2022-04-22,25528.25,43.71742083870177,78.52035802527243,1.4263083505048042,90.87847543755325,0.3145153193898132
2022-04-23,29730.125,43.86010418020233,87.07170426708596,1.4285248987249966,95.59683882432937,0.37650084964232555
2022-04-24,35627.875,37.71474487904395,92.63936802903561,1.476090910605132,97.03646901506868,0.4634946884176222
2022-04-25,25517.75,45.35805868794495,78.16486020911086,1.3486993370766711,92.12424198723801,0.31434531223403855
2022-04-26,31228.666666666668,35.57955757026726,81.00654610474996,1.3179873783194143,94.16795278293054,0.39860452061133356
2022-04-27,33452.0,32.809869733950386,83.93983154842104,1.4418966957262775,88.09301618413862,0.4313838354015328
2022-04-28,28076.125,37.387430677186,79.48350746028768,1.3794273469733138,88.5893053499971,0.3521113452054045
2022-04-29,25849.0,42.97083132462353,74.78603197110894,1.3704473159504795,89.71906200172415,0.31921139394075926
2022-04-30,23020.81818181818,43.060469802215756,69.1944232179555,1.331491779247101,88.0834311575848,0.27749616445434533
2022-05-01,26173.727272727272,42.3923566380262,70.25905839742984,1.3762311570290748,81.79799313792005,0.32392941616561016
2022-05-02,31488.272727272728,47.976638886728985,91.20973499298317,1.379352709532136,100.0,0.40240886365612505
2022-05-03,27249.666666666668,41.96521230536863,77.13712106166112,1.3340480042906038,93.56891518267024,0.3398901562079222
2022-05-04,25198.75,43.393912483435855,76.98411381780438,1.3294141660864132,91.68471639803896,0.3096551197699229
2022-05-05,36848.28571428572,41.17787920499328,94.31580703376521,1.4697675741909664,98.02628424471995,0.4814536053148795
2022-05-06,32709.416666666668,39.34916092177886,86.50114579592258,1.3978305569964213,95.7135276847614,0.4204299480953906
2022-05-07,22186.5,36.52003383972523,65.40629078533068,1.2277378379862123,80.7717121503767,0.26521206783826995
2022-05-08,23440.75,37.01343050709215,67.01153128509775,1.2525685492086038,91.22582988487055,0.28374006071078156
2022-05-09,26800.11111111111,45.549332335850345,73.07615913110082,1.3075823957730064,86.13743114973708,0.33316475368103515
2022-05-10,23309.571428571428,44.55377317925725,70.44963505003123,1.2385534444822501,87.3197560295642,0.28174085564273643
2022-05-11,25357.5,43.386855152673235,70.24118928066598,1.323372808355407,86.45185513567695,0.31191483422799027
2022-05-12,28819.5,33.88988821675034,75.2686904593629,1.355003287733819,86.48800217693804,0.3630539119009177
2022-05-13,38178.11111111111,36.45676543636842,89.80462201115498,1.4564343917526201,96.37025731575856,0.5010471049821925
2022-05-14,22745.5,40.67820681686224,75.41752509708674,1.3216851285296443,93.29362850443708,0.27353995932636643
2022-05-15,27174.3,39.12056026074878,72.51005058992337,1.3905695170897239,86.97461327294211,0.33874344457600286
2022-05-16,31670.714285714286,41.762847047908004,82.5374066210835,1.4152787211294695,90.46400274973341,0.40504869459872805
2022-05-17,29422.0,36.725040345771816,78.69380308199203,1.3559155309587048,92.0098626760106,0.371951204754625
2022-05-18,30305.0,43.84896381098548,84.84145359752688,1.4062770149007848,97.21194381183442,0.3849570208195874
2022-05-19,27337.0,44.03682437672966,76.22071290652038,1.3141674203026807,90.3166235324796,0.34113332662675716
2022-05-20,29774.11111111111,37.551485269638945,81.20860620701202,1.3668406701423736,92.89146220515366,0.3771541613606908
2022-05-21,31896.375,32.77274589400075,86.29073638231196,1.3921528788389692,94.62755324832743,0.408516370928449
2022-05-22,28335.428571428572,40.75710152639062,80.67709269992083,1.314409396276622,93.8657036901168,0.3559275086359728
2022-05-23,27997.5,39.92901867075846,81.65374658662263,1.3467922746988783,91.57200582451311,0.35095711139606034
2022-05-24,30791.76923076923,39.24544290861033,85.9825297695393,1.4330946707076484,95.31830502489551,0.39217749779941424
2022-05-25,32169.166666666668,43.32814369547586,84.19042981362121,1.35270566078412,97.91295177874849,0.4124196152851736
2022-05-26,29252.375,40.72295930245548,86.64376167392076,1.3492353057952438,94.92432663441102,0.36948965597331795
2022-05-27,36190.0,35.88665383668921,98.10000685446603,1.4715905794858997,100.0,0.471852651481966
2022-05-28,31822.75,34.88629282549327,80.15435517451478,1.3963227968620204,90.37094444992374,0.40734005990036776
2022-05-29,21356.444444444445,41.144673443851445,69.7461299221283,1.2809607717727227,83.25788612029777,0.252983598647753
2022-05-30,31327.375,40.42590288405661,87.36361317992124,1.3812829920187224,98.19388660075057,0.4000782593196228
2022-05-31,28849.636363636364,40.46890735215198,78.55799915542003,1.3727414116822727,86.20933713611966,0.3634551984596172
2022-06-01,26813.25,39.53169226903164,74.73497147366302,1.3187479005624656,86.6049562347874,0.33343758764988085
2022-06-02,34943.625,38.21208433180072,90.91566616685034,1.4129704542496146,97.68934825358714,0.45339817120015163
2022-06-03,26595.272727272728,43.379413734619924,72.64025757340265,1.320293492586701,87.11904153895536,0.33017075482427843
2022-06-04,33849.9,43.12722637316356,80.73735046859846,1.3588882878366777,94.7117461676693,0.43713704490934296
2022-06-05,32210.625,42.34208023430016,93.90725998701251,1.3985264467822454,100.0,0.4131314536167693
2022-06-06,25175.285714285714,38.835256214539925,73.24098526476426,1.352256141894383,86.8569353164867,0.3093057172022701
2022-06-07,26583.916666666668,40.19087250848545,77.05711596109025,1.3746273169282075,88.58157397967544,0.33008058694755055
2022-06-08,30058.25,40.1987918285479,84.71091763041815,1.432451656623271,92.18710119299776,0.3813385708229657
2022-06-09,36626.0,41.06187283899202,89.1496826319844,1.353205395845069,100.0,0.47814480555587807
2022-06-10,29640.4,43.72220064132404,81.23204356314235,1.3583867124974454,94.10642767462832,0.37512489558784207
2022-06-11,33299.27272727273,38.296916319616386,84.80519490019081,1.4524461080256585,93.59168768390072,0.42910684334532667
2022-06-12,27852.545454545456,32.422693227419636,78.86143510110527,1.380139352195714,91.4685391301207,0.348877057205092
2022-06-13,27630.7,38.266646065068514,81.11639511666937,1.3219906719518464,96.25972059523089,0.3455866033218389
2022-06-14,32947.88888888889,39.63272326364707,89.3457226839029,1.471208894370346,95.71682867317237,0.42396401576308296
2022-06-15,27928.2,38.61269189625567,81.05780670972682,1.3760821836027834,93.25829164531669,0.34995235063052543
2022-06-16,26636.777777777777,36.99345636160076,78.36638721829445,1.3606140720719577,85.6822899302812,0.33089165251931374
2022-06-17,30457.7,35.90250697301235,83.31056791575452,1.4293116313442475,94.74441561708062,0.38726678481415683
2022-06-18,28646.666666666668,40.72728205530971,83.10241086238803,1.4251185428817983,90.27062700311411,0.3605182256849882
2022-06-19,31297.0,35.205295619719244,91.1725717663921,1.45748684556296,100.0,0.39972573731412
2022-06-20,27919.30769230769,37.307072808464184,76.21018648488266,1.3772759233634817,90.88303751039788,0.3497843051507546
2022-06-21,29698.0,36.9256133006723,81.7612734436441,1.4047226920055174,91.9011511854885,0.37604024509815825
2022-06-22,33740.444444444445,39.004283412166416,86.65611483685046,1.3853402927574914,95.49385593599446,0.4356213274607548
2022-06-23,28323.11111111111,38.63872489159711,73.17277282245333,1.3391082542732233,86.64568154320146,0.35567490743989016
2022-06-24,29768.444444444445,38.82594690999443,82.30128142044907,1.4021132410907806,89.52084419394419,0.3770524397943545
2022-06-25,35856.666666666664,42.78926543421347,93.71008727408227,1.4060050398050317,100.0,0.466832672564215
2022-06-26,33618.27272727273,37.209076336328856,86.60679707116243,1.3896904725848551,95.73920429947151,0.4338412169411184
2022-06-27,31472.375,32.33703232223793,78.36308760165488,1.4432745310223225,85.59631683121336,0.40217075313747913
2022-06-28,35487.25,45.28855064430466,90.5073524238041,1.4505932710385112,100.0,0.4613379597997099
2022-06-29,37527.6,37.221391585651325,93.46826413130549,1.4730762361417948,99.25119589263475,0.4914998219292719
2022-06-30,26483.727272727272,41.84853336170361,69.82791562749922,1.2611065166147233,90.55907578096442,0.3285343125865261
2022-07-01,26795.3,34.01192281213044,82.74350594207237,1.4467027433114503,94.42304604856048,0.33333210781703093
2022-07-02,32480.75,36.54051985175231,77.42174952307025,1.3059049154401177,91.77216718947886,0.41699775524561744
2022-07-03,26857.833333333332,36.69930918984753,86.37657700202475,1.4412124314559704,93.81506301639224,0.3342529701983153
2022-07-04,26774.2,35.62328283982018,83.64090944305465,1.424436844376651,95.87348167726375,0.3330179071876276
2022-07-05,32147.6,44.10401249055876,89.02709775144947,1.42012442402077,97.74793915122761,0.41213406800833574
2022-07-06,36113.57142857143,30.462502000846712,88.76328895354426,1.3833226085943515,99.03272199036492,0.4707008684873376
2022-07-07,26599.81818181818,39.475369178347705,76.15974668714165,1.3681515342591117,90.42662172507875,0.3303225349790861
2022-07-08,29583.545454545456,39.09561846593817,84.15292045238974,1.3556081832456106,94.01928070698017,0.37436029402662885
2022-07-09,29321.222222222223,38.56339607256076,83.41947863920278,1.4182000413465101,96.09287106837493,0.37050459181470974
2022-07-10,26620.1,39.28202763852391,84.55156024376824,1.3849289517577228,93.595710187241,0.3307073731623044
2022-07-11,28695.75,36.30835560848703,81.44474458281269,1.3273024584848718,95.04005547666232,0.3612934442137845
2022-07-12,29421.30769230769,43.49664873028364,80.53576438436333,1.366494172005972,92.67653687331853,0.37188811279082906
2022-07-13,30578.090909090908,39.594965440407734,80.83737761912666,1.4109526976856415,87.67349982011221,0.3889506826464044
2022-07-14,31892.125,37.745805704259986,87.09961991514797,1.3596754836211655,98.47549600599118,0.4084243085529025
2022-07-15,23292.9,35.72767792135613,65.48202425770482,1.3261601120140152,78.35807278477317,0.2815089824905942
2022-07-16,21400.222222222223,39.31576121871748,67.45941342693304,1.338953682356388,79.52104453751679,0.2536129736870807
2022-07-17,27954.4,32.50928539632288,89.63649438602401,1.4258462040436863,97.20220983620581,0.35049152256104826
2022-07-18,31349.11111111111,46.255782112183404,82.51020540596356,1.3637110267805215,94.5466261460611,0.40028082316670655
2022-07-19,27207.090909090908,36.75570910128389,81.25804375614388,1.4121965563212522,93.75192505328154,0.3393535986412711
2022-07-20,20927.714285714286,38.42094106745549,64.23140320674597,1.303430463862086,76.30586859633796,0.246621318290762
2022-07-21,36498.545454545456,37.978886936175336,82.56414398775198,1.4260733276076536,91.38835232454359,0.4762084210521031
2022-07-22,25254.11111111111,37.452571024903165,77.92031493812411,1.3971137706710353,86.75967154399216,0.310520559881953
2022-07-23,26111.46153846154,44.36254927844834,71.53698390797828,1.350890156589979,85.56568360793298,0.32301799603084996
2022-07-24,29057.714285714286,36.541979772140124,88.1529832798991,1.4007073040837876,97.17341511893518,0.3666886080833813
2022-07-25,36461.3,35.80195083587984,87.09885608647878,1.3984625888776205,94.89053990670537,0.475735480345599
2022-07-26,29781.555555555555,39.16374744871072,75.1451411940335,1.3897821636734498,87.5052931332841,0.37717324663119245
2022-07-27,33055.42857142857,36.86843678458673,93.98846075259641,1.4222944612236912,100.0,0.4256341005368621
2022-07-28,29729.81818181818,39.07855450777071,86.78896747994683,1.361756480756383,94.89325942290138,0.3765410180601624
2022-07-29,28180.4,39.0124821786555,80.32805769188313,1.3920236478911427,89.75390623175676,0.3536423198367436
2022-07-30,32370.5,40.34966678899715,82.1821751809452,1.4113003896987157,94.39539184083314,0.4153852070640473
2022-07-31,26848.6,35.62739685861463,76.06360372579945,1.373459600356047,95.24800766645252,0.334047175779675
2022-08-01,32131.083333333332,34.76833806589969,86.19296267090799,1.426911864541168,93.1160200072476,0.4119456768575855
2022-08-02,23083.11111111111,41.437023601939025,75.37851066925084,1.396301441655472,88.44168481856063,0.2784846781204178
2022-08-03,31231.428571428572,37.16932682275113,83.39726729050672,1.3975079372252655,96.47672064919509,0.39865865251829835
2022-08-04,23638.625,43.328624444412334,73.66177499952654,1.3834407970291775,82.8755602624802,0.28660977131909193
2022-08-05,32331.272727272728,33.19673930549623,86.98206365003249,1.3795213374271715,97.41766105165237,0.4149356240184721
2022-08-06,29220.14285714286,35.42208530863676,80.85215698447098,1.3463311237668816,88.66853212866953,0.36899554783305605
2022-08-07,32442.222222222223,39.28592861501408,89.69238683147674,1.4065258626156245,96.93971480706864,0.4165267987147004
2022-08-08,26531.636363636364,31.443968192914202,79.17400523378477,1.384833740255843,86.59920781095761,0.32941202928587804
2022-08-09,26497.8,42.818133004179764,75.4295622998578,1.3389523614601244,88.97405034408202,0.32877221509096344
2022-08-10,26252.444444444445,38.62399796124643,80.78250204442756,1.3182917844611575,95.28295961480174,0.3252736885564153
2022-08-11,37556.555555555555,32.32886950202469,95.55059209095845,1.4694701905934395,98.75320387835033,0.4919932423060415
2022-08-12,30613.909090909092,47.217885479627064,83.4272350480715,1.3791802493621885,95.95097030533758,0.3894545950115609
2022-08-13,27941.636363636364,42.15144654859585,85.33882759352302,1.3251337048453244,99.02472973503485,0.3501731291078413
2022-08-14,27988.636363636364,42.60642987176401,77.9420796341952,1.3936262436624254,91.92466186460341,0.3507688147299821
2022-08-15,30838.222222222223,42.91469980273637,76.94249264508036,1.4287347059198856,90.40292199504808,0.3927263620490941
2022-08-16,33896.8,39.029748532095695,91.77211721772737,1.4137657626826616,100.0,0.43798638287179725
2022-08-17,26745.777777777777,42.005858416972224,77.54777029821663,1.2560237133554844,94.31149660193856,0.33247351094358196
2022-08-18,32873.375,39.9765555723846,79.92912177642478,1.4288056063684804,86.9170563329316,0.42274630396766755
2022-08-19,35695.72727272727,37.93283998806171,84.1691186634676,1.3648359080210684,92.25338898006855,0.46439998716491976
2022-08-20,28362.090909090908,43.38617860372842,79.2534738576331,1.3905670579641183,86.10077989104472,0.35624824981160613
2022-08-21,26436.9,36.72255915228803,78.78295687186251,1.4612717111414657,85.9256660648527,0.32795518301679377
2022-08-22,34558.88888888889,35.63951067407397,90.35997168957793,1.427825612113833,97.93884414251737,0.44775436785298556
2022-08-23,30033.1,42.032251828439506,80.0679039891588,1.350417431704568,94.70469783691851,0.3809199794455026
2022-08-24,39535.375,37.38355239236509,89.61734843985381,1.438607631637445,93.12523334949697,0.5210150477864632
2022-08-25,27295.636363636364,44.72049050181847,75.75221790720285,1.367559407130498,84.90802469778626,0.34049034969473924
2022-08-26,29075.454545454544,37.48670502321497,84.88993113464652,1.417655721819103,92.20730463653678,0.3668916929090534
2022-08-27,25800.444444444445,37.8388327052983,77.08737783210368,1.384972655151094,90.39685985245912,0.3185724348502233
2022-08-28,20986.454545454544,42.43850224540015,65.42038093121465,1.3217205176031104,79.33015942973564,0.24746712594296805
2022-08-29,31400.9,38.640991696464724,89.45302049946645,1.409118556875812,99.1307238033908,0.4012017375379008
2022-08-30,32379.909090909092,33.97742985844764,88.33707799761949,1.4086625212081025,99.47456498686888,0.4156640267192379
2022-08-31,33750.0,40.54686047460047,80.44455695699419,1.3885420246916653,86.9367846727284,0.4356575684554783
2022-09-01,31911.727272727272,37.729067105801526,89.96177948861651,1.4040916689686478,99.82602983460335,0.40874319616324145
2022-09-02,26000.777777777777,40.60899849592705,80.00367715388441,1.3119766435834697,91.29655259737191,0.3215222994863015
2022-09-03,34049.9,41.46052621994947,83.34449272686469,1.3606078767082475,90.47590018203586,0.44010478111079526
2022-09-04,25938.7,37.64106335342641,74.64478682908634,1.3111139487230643,89.30259940723134,0.3205855951725911
2022-09-05,33249.57142857143,38.630600599350394,83.23253896322237,1.332268121931214,93.93556463456933,0.428358917644621
2022-09-06,34063.5,38.3187769403606,86.71430389187866,1.4581842563044227,92.91912854933108,0.44037722903328624
2022-09-07,25326.9,38.91405876103427,76.19018182628021,1.3084808198213296,84.77444004930821,0.3115540986357812
2022-09-08,31585.125,49.50553353564466,90.14500003479415,1.4153531851245837,100.0,0.40381063641995657
2022-09-09,20558.1,39.01812054014953,65.50731373385563,1.2811664859855358,87.17542403244371,0.24122687134967796
